Date and Hour,Solar,Wind
2023-04-18 07:00:00+02:00,191.0,6386.0
2022-04-10 06:00:00+02:00,1.0,1313.0
2022-08-18 10:00:00+02:00,2576.0,1068.0
2023-02-27 23:00:00+01:00,0.0,9882.0
2023-05-27 16:00:00+02:00,5202.0,1741.0
2020-11-29 19:00:00+01:00,1.0,2886.0
2020-05-28 11:00:00+02:00,3551.0,2699.0
2022-12-14 07:00:00+01:00,1.0,1506.0
2023-01-20 12:00:00+01:00,3049.0,3215.0
2021-09-14 19:00:00+02:00,143.0,1836.0
2022-11-06 01:00:00+01:00,1.0,7608.0
2021-05-12 20:00:00+02:00,162.0,3337.0
2021-07-10 22:00:00+02:00,4.0,1310.0
2020-05-16 13:00:00+02:00,3146.0,858.0
2022-06-06 14:00:00+02:00,4852.0,3965.0
2020-07-08 00:00:00+02:00,1.0,1991.0
2020-11-22 05:00:00+01:00,0.0,1652.0
2021-06-09 07:00:00+02:00,471.0,636.0
2022-11-15 21:00:00+01:00,1.0,8114.0
2020-08-04 08:00:00+02:00,854.0,1291.0
2020-07-21 11:00:00+02:00,3088.0,2071.0
2022-07-12 00:00:00+02:00,4.0,4320.0
2022-08-06 20:00:00+02:00,249.0,5938.0
2020-09-23 22:00:00+02:00,1.0,7283.0
2021-04-30 16:00:00+02:00,1754.0,586.0
2021-07-31 21:00:00+02:00,11.0,2287.0
2023-03-14 11:00:00+01:00,3481.0,16359.0
2022-01-04 05:00:00+01:00,1.0,7326.0
2020-01-12 14:00:00+01:00,1703.0,6328.0
2020-12-06 04:00:00+01:00,0.0,3268.0
2021-01-07 16:00:00+01:00,369.0,837.0
2021-04-17 03:00:00+02:00,1.0,4591.0
2022-05-14 02:00:00+02:00,1.0,2007.0
2020-11-28 07:00:00+01:00,0.0,3660.0
2020-05-06 00:00:00+02:00,0.0,2942.0
2022-05-29 03:00:00+02:00,1.0,5628.0
2021-10-09 14:00:00+02:00,3745.0,1735.0
2021-06-18 01:00:00+02:00,1.0,3521.0
2021-07-05 20:00:00+02:00,342.0,3922.0
2022-03-03 10:00:00+01:00,2541.0,592.0
2021-05-23 06:00:00+02:00,42.0,4816.0
2022-03-28 06:00:00+02:00,4.0,1600.0
2022-03-22 07:00:00+01:00,369.0,5328.0
2023-06-16 21:00:00+02:00,58.0,922.0
2022-10-11 05:00:00+02:00,1.0,2691.0
2020-02-05 12:00:00+01:00,2820.0,1160.0
2022-10-17 21:00:00+02:00,1.0,1625.0
2022-11-22 19:00:00+01:00,1.0,10738.0
2022-01-27 03:00:00+01:00,2.0,2385.0
2020-07-30 23:00:00+02:00,1.0,4438.0
2022-09-06 03:00:00+02:00,1.0,3361.0
2022-09-10 01:00:00+02:00,1.0,5547.0
2021-10-09 08:00:00+02:00,215.0,2566.0
2021-11-20 07:00:00+01:00,4.0,1081.0
2022-06-05 22:00:00+02:00,3.0,3338.0
2022-07-31 03:00:00+02:00,1.0,1716.0
2022-12-30 02:00:00+01:00,1.0,7718.0
2022-01-09 10:00:00+01:00,744.0,6994.0
2020-12-26 21:00:00+01:00,0.0,11441.0
2022-01-12 05:00:00+01:00,1.0,2231.0
2021-11-14 00:00:00+01:00,2.0,2234.0
2022-09-16 01:00:00+02:00,1.0,1759.0
2020-06-05 00:00:00+02:00,0.0,3014.0
2022-07-01 01:00:00+02:00,4.0,2776.0
2020-08-03 05:00:00+02:00,0.0,1685.0
2020-07-06 01:00:00+02:00,1.0,6854.0
2022-04-26 20:00:00+02:00,127.0,3835.0
2021-03-27 07:00:00+01:00,336.0,7900.0
2022-02-26 16:00:00+01:00,3011.0,6810.0
2020-01-09 04:00:00+01:00,0.0,8778.0
2022-03-19 08:00:00+01:00,909.0,9514.0
2020-08-12 07:00:00+02:00,108.0,1982.0
2022-11-21 15:00:00+01:00,336.0,11832.0
2020-07-27 06:00:00+02:00,8.0,2684.0
2020-12-08 23:00:00+01:00,0.0,2455.0
2020-01-14 11:00:00+01:00,1402.0,12536.0
2020-08-10 05:00:00+02:00,0.0,1633.0
2020-01-14 00:00:00+01:00,0.0,12196.0
2021-03-20 10:00:00+01:00,3616.0,3460.0
2021-07-30 17:00:00+02:00,2150.0,10419.0
2020-06-26 06:00:00+02:00,39.0,3133.0
2020-10-18 01:00:00+02:00,0.0,442.0
2020-10-15 19:00:00+02:00,5.0,4287.0
2020-09-17 00:00:00+02:00,0.0,4771.0
2022-09-20 22:00:00+02:00,3.0,2915.0
2021-12-30 18:00:00+01:00,2.0,5224.0
2022-03-20 11:00:00+01:00,2720.0,2404.0
2021-11-25 14:00:00+01:00,770.0,2671.0
2022-10-16 10:00:00+02:00,2248.0,1842.0
2020-01-20 18:00:00+01:00,2.0,5486.0
2023-01-09 17:00:00+01:00,48.0,13309.0
2023-04-01 23:00:00+02:00,1.0,8340.0
2021-12-18 22:00:00+01:00,1.0,5019.0
2023-01-12 10:00:00+01:00,1549.0,15777.0
2022-10-18 05:00:00+02:00,1.0,1573.0
2022-04-17 11:00:00+02:00,5287.0,2667.0
2022-04-04 16:00:00+02:00,4441.0,10254.0
2021-04-03 02:00:00+02:00,1.0,9132.0
2020-02-02 07:00:00+01:00,0.0,11343.0
2023-04-14 22:00:00+02:00,1.0,6303.0
2021-05-04 20:00:00+02:00,92.0,9101.0
2022-06-12 11:00:00+02:00,4564.0,797.0
2022-02-20 04:00:00+01:00,1.0,11306.0
2020-10-09 11:00:00+02:00,1857.0,2315.0
2021-10-25 07:00:00+02:00,1.0,2539.0
2021-05-14 22:00:00+02:00,3.0,3255.0
2021-07-17 14:00:00+02:00,4616.0,3119.0
2020-08-01 23:00:00+02:00,0.0,3571.0
2023-03-03 23:00:00+01:00,3.0,5290.0
2021-03-27 04:00:00+01:00,1.0,9334.0
2022-05-08 23:00:00+02:00,2.0,4920.0
2022-04-02 23:00:00+02:00,3.0,4485.0
2021-03-02 22:00:00+01:00,0.0,2575.0
2023-05-07 18:00:00+02:00,2269.0,2020.0
2020-04-21 03:00:00+02:00,0.0,5964.0
2020-10-05 09:00:00+02:00,832.0,9121.0
2022-04-30 05:00:00+02:00,1.0,4618.0
2022-03-03 19:00:00+01:00,7.0,682.0
2021-04-30 19:00:00+02:00,379.0,798.0
2022-07-14 03:00:00+02:00,1.0,1133.0
2020-02-10 19:00:00+01:00,0.0,13366.0
2022-02-12 22:00:00+01:00,2.0,7003.0
2022-10-07 17:00:00+02:00,1718.0,1251.0
2021-03-25 10:00:00+01:00,2504.0,1225.0
2021-07-02 07:00:00+02:00,433.0,318.0
2022-01-04 12:00:00+01:00,1113.0,4730.0
2021-07-06 02:00:00+02:00,2.0,8705.0
2020-10-08 00:00:00+02:00,0.0,4464.0
2020-06-05 14:00:00+02:00,2406.0,11856.0
2022-12-22 12:00:00+01:00,1690.0,12317.0
2022-07-28 22:00:00+02:00,5.0,1887.0
2023-06-19 22:00:00+02:00,0.0,2470.0
2021-07-08 20:00:00+02:00,359.0,1896.0
2021-04-25 09:00:00+02:00,1705.0,7575.0
2022-11-27 08:00:00+01:00,225.0,6905.0
2023-06-25 18:00:00+02:00,3173.0,3583.0
2021-04-19 19:00:00+02:00,546.0,512.0
2022-08-05 12:00:00+02:00,5061.0,3078.0
2023-03-20 03:00:00+01:00,1.0,1735.0
2021-04-19 15:00:00+02:00,3882.0,540.0
2021-03-22 00:00:00+01:00,3.0,5585.0
2021-01-17 18:00:00+01:00,0.0,3104.0
2022-11-22 00:00:00+01:00,1.0,11766.0
2020-02-27 09:00:00+01:00,243.0,11682.0
2022-06-30 06:00:00+02:00,60.0,894.0
2022-06-29 13:00:00+02:00,5524.0,1330.0
2021-04-02 04:00:00+02:00,1.0,6498.0
2023-01-14 12:00:00+01:00,2295.0,16572.0
2021-07-19 06:00:00+02:00,25.0,4195.0
2021-12-07 20:00:00+01:00,1.0,13304.0
2021-08-21 09:00:00+02:00,1881.0,837.0
2020-04-10 20:00:00+02:00,35.0,2287.0
2022-04-28 10:00:00+02:00,3177.0,2490.0
2023-02-12 14:00:00+01:00,5123.0,1617.0
2021-07-30 03:00:00+02:00,1.0,2266.0
2021-08-25 09:00:00+02:00,2163.0,2599.0
2020-01-05 03:00:00+01:00,0.0,1654.0
2021-07-01 04:00:00+02:00,1.0,660.0
2021-04-06 22:00:00+02:00,4.0,4162.0
2022-01-15 14:00:00+01:00,3159.0,231.0
2021-10-11 14:00:00+02:00,4296.0,2415.0
2020-07-25 03:00:00+02:00,0.0,1489.0
2023-05-08 23:00:00+02:00,2.0,1977.0
2020-11-13 21:00:00+01:00,0.0,4459.0
2020-02-29 10:00:00+01:00,715.0,12812.0
2022-03-21 01:00:00+01:00,4.0,3883.0
2021-05-01 22:00:00+02:00,1.0,3590.0
2020-06-06 23:00:00+02:00,0.0,4380.0
2021-08-26 14:00:00+02:00,4651.0,3743.0
2022-08-19 12:00:00+02:00,4101.0,3021.0
2020-04-17 13:00:00+02:00,2929.0,1609.0
2021-10-26 13:00:00+02:00,3058.0,3010.0
2020-06-09 04:00:00+02:00,0.0,3498.0
2021-08-28 01:00:00+02:00,2.0,4458.0
2021-08-21 20:00:00+02:00,87.0,1925.0
2020-02-22 07:00:00+01:00,11.0,8589.0
2021-09-29 21:00:00+02:00,3.0,3580.0
2023-03-28 15:00:00+02:00,5647.0,4946.0
2021-03-19 01:00:00+01:00,1.0,3521.0
2022-05-08 17:00:00+02:00,2984.0,2869.0
2021-06-20 12:00:00+02:00,2117.0,1293.0
2021-09-19 01:00:00+02:00,2.0,3548.0
2021-01-05 05:00:00+01:00,0.0,1960.0
2023-06-01 23:00:00+02:00,1.0,8101.0
2023-02-03 00:00:00+01:00,1.0,6285.0
2021-06-21 03:00:00+02:00,1.0,3244.0
2021-02-16 00:00:00+01:00,0.0,8107.0
2021-10-28 21:00:00+02:00,2.0,10747.0
2021-06-26 01:00:00+02:00,1.0,393.0
2020-10-15 20:00:00+02:00,0.0,4440.0
2021-01-01 00:00:00+01:00,0.0,884.0
2020-08-06 13:00:00+02:00,3959.0,361.0
2022-06-28 14:00:00+02:00,5358.0,1940.0
2020-04-16 04:00:00+02:00,0.0,4424.0
2021-12-09 23:00:00+01:00,1.0,11725.0
2022-04-13 02:00:00+02:00,1.0,2159.0
2020-12-21 09:00:00+01:00,255.0,10875.0
2020-10-28 02:00:00+01:00,0.0,7520.0
2021-01-01 11:00:00+01:00,1058.0,816.0
2022-06-07 09:00:00+02:00,2471.0,3250.0
2023-05-22 17:00:00+02:00,3397.0,3445.0
2022-02-04 05:00:00+01:00,1.0,6026.0
2020-02-06 08:00:00+01:00,124.0,3504.0
2021-05-17 13:00:00+02:00,3744.0,11345.0
2020-04-08 08:00:00+02:00,434.0,1831.0
2021-01-28 04:00:00+01:00,0.0,9254.0
2021-10-17 02:00:00+02:00,2.0,1766.0
2021-07-28 07:00:00+02:00,158.0,3137.0
2020-02-12 15:00:00+01:00,1770.0,6744.0
2021-01-25 13:00:00+01:00,1943.0,3049.0
2020-07-31 03:00:00+02:00,0.0,3956.0
2020-01-30 09:00:00+01:00,331.0,8062.0
2023-04-15 22:00:00+02:00,2.0,8219.0
2021-01-19 20:00:00+01:00,0.0,11018.0
2022-03-31 23:00:00+02:00,4.0,10021.0
2020-12-22 09:00:00+01:00,336.0,9159.0
2022-03-13 07:00:00+01:00,54.0,9401.0
2022-12-17 03:00:00+01:00,1.0,2328.0
2022-01-05 00:00:00+01:00,2.0,9267.0
2022-06-16 00:00:00+02:00,1.0,3127.0
2021-11-26 04:00:00+01:00,2.0,2183.0
2023-03-06 22:00:00+01:00,2.0,5955.0
2021-06-11 12:00:00+02:00,4421.0,705.0
2020-08-31 06:00:00+02:00,0.0,2406.0
2022-08-27 05:00:00+02:00,1.0,2192.0
2020-12-27 16:00:00+01:00,62.0,9550.0
2022-05-14 20:00:00+02:00,212.0,1210.0
2022-01-28 23:00:00+01:00,2.0,3703.0
2021-05-10 10:00:00+02:00,1796.0,7450.0
2022-01-26 07:00:00+01:00,2.0,580.0
2021-07-28 16:00:00+02:00,3183.0,6837.0
2023-01-04 23:00:00+01:00,1.0,12586.0
2022-01-21 03:00:00+01:00,1.0,5087.0
2021-06-06 08:00:00+02:00,1310.0,1110.0
2021-05-12 05:00:00+02:00,1.0,2554.0
2022-11-21 03:00:00+01:00,1.0,5830.0
2021-02-12 20:00:00+01:00,0.0,8545.0
2023-01-12 22:00:00+01:00,1.0,14701.0
2023-06-09 09:00:00+02:00,2118.0,2488.0
2022-09-27 08:00:00+02:00,379.0,6681.0
2021-12-22 13:00:00+01:00,2374.0,2143.0
2022-06-07 12:00:00+02:00,4377.0,5371.0
2022-08-02 03:00:00+02:00,1.0,1264.0
2022-08-12 20:00:00+02:00,192.0,2777.0
2023-02-23 00:00:00+01:00,0.0,1326.0
2022-10-17 20:00:00+02:00,2.0,1687.0
2022-09-03 19:00:00+02:00,497.0,1579.0
2020-02-06 02:00:00+01:00,0.0,2981.0
2021-09-30 09:00:00+02:00,1625.0,1861.0
2023-02-12 12:00:00+01:00,5301.0,1903.0
2020-11-30 21:00:00+01:00,0.0,6073.0
2022-03-15 22:00:00+01:00,5.0,3935.0
2023-01-22 18:00:00+01:00,1.0,3824.0
2020-04-21 01:00:00+02:00,0.0,6485.0
2022-07-01 19:00:00+02:00,1631.0,1175.0
2020-08-14 19:00:00+02:00,686.0,1309.0
2020-12-31 18:00:00+01:00,0.0,1821.0
2022-08-22 19:00:00+02:00,672.0,1902.0
2020-11-23 09:00:00+01:00,976.0,293.0
2020-10-12 12:00:00+02:00,2651.0,1615.0
2020-05-03 14:00:00+02:00,3381.0,1706.0
2021-03-11 02:00:00+01:00,1.0,13601.0
2020-06-25 14:00:00+02:00,3691.0,979.0
2021-03-20 17:00:00+01:00,1407.0,4847.0
2020-08-02 12:00:00+02:00,2823.0,2343.0
2023-05-16 23:00:00+02:00,1.0,7731.0
2023-06-20 12:00:00+02:00,4230.0,3200.0
2022-08-06 01:00:00+02:00,6.0,5713.0
2020-09-05 10:00:00+02:00,2329.0,1162.0
2022-04-29 21:00:00+02:00,5.0,4698.0
2020-09-06 04:00:00+02:00,0.0,1650.0
2020-08-10 18:00:00+02:00,1205.0,712.0
2020-05-17 20:00:00+02:00,179.0,1973.0
2022-07-23 06:00:00+02:00,23.0,1082.0
2021-11-19 16:00:00+01:00,592.0,560.0
2021-10-14 06:00:00+02:00,2.0,1810.0
2021-09-11 10:00:00+02:00,2859.0,902.0
2021-01-01 17:00:00+01:00,8.0,1109.0
2022-01-06 00:00:00+01:00,2.0,3927.0
2020-09-03 12:00:00+02:00,3665.0,2741.0
2021-04-11 06:00:00+02:00,1.0,5155.0
2023-01-19 07:00:00+01:00,1.0,2529.0
2020-11-13 15:00:00+01:00,1041.0,3589.0
2023-01-20 13:00:00+01:00,3267.0,3566.0
2022-11-09 17:00:00+01:00,49.0,4366.0
2020-11-11 19:00:00+01:00,3.0,5735.0
2020-10-14 01:00:00+02:00,0.0,1902.0
2021-01-10 18:00:00+01:00,0.0,3994.0
2020-02-08 16:00:00+01:00,569.0,2319.0
2022-07-02 05:00:00+02:00,2.0,925.0
2022-10-03 16:00:00+02:00,3677.0,854.0
2023-04-03 14:00:00+02:00,4968.0,6577.0
2023-01-10 20:00:00+01:00,1.0,15150.0
2023-01-01 02:00:00+01:00,1.0,10850.0
2022-11-13 07:00:00+01:00,4.0,2232.0
2022-07-16 05:00:00+02:00,1.0,2965.0
2020-10-11 00:00:00+02:00,0.0,4009.0
2021-09-16 17:00:00+02:00,1716.0,624.0
2022-11-17 03:00:00+01:00,1.0,15160.0
2021-04-14 16:00:00+02:00,3574.0,5451.0
2021-12-20 09:00:00+01:00,528.0,3237.0
2020-11-15 09:00:00+01:00,712.0,13268.0
2022-05-27 13:00:00+02:00,4809.0,2358.0
2022-06-03 16:00:00+02:00,4245.0,1073.0
2021-08-31 20:00:00+02:00,43.0,4690.0
2022-01-10 20:00:00+01:00,2.0,2464.0
2022-11-08 08:00:00+01:00,424.0,13333.0
2021-09-23 04:00:00+02:00,2.0,940.0
2023-06-27 04:00:00+02:00,1.0,2561.0
2021-02-18 06:00:00+01:00,0.0,10861.0
2023-04-23 13:00:00+02:00,4098.0,10963.0
2021-11-25 01:00:00+01:00,2.0,1469.0
2023-01-29 01:00:00+01:00,1.0,1656.0
2020-02-28 19:00:00+01:00,0.0,10841.0
2023-04-12 06:00:00+02:00,1.0,9530.0
2023-05-27 18:00:00+02:00,2903.0,2235.0
2021-05-22 00:00:00+02:00,1.0,11306.0
2021-03-04 19:00:00+01:00,1.0,2507.0
2021-06-13 17:00:00+02:00,3315.0,1493.0
2023-06-14 23:00:00+02:00,0.0,4442.0
2021-10-15 17:00:00+02:00,1496.0,874.0
2021-01-14 02:00:00+01:00,0.0,7513.0
2021-07-12 02:00:00+02:00,1.0,2715.0
2022-01-04 18:00:00+01:00,2.0,7642.0
2020-06-15 06:00:00+02:00,44.0,2030.0
2021-10-08 00:00:00+02:00,2.0,3563.0
2020-08-08 10:00:00+02:00,2479.0,410.0
2023-06-30 10:00:00+02:00,3147.0,2188.0
2021-08-11 04:00:00+02:00,2.0,626.0
2020-05-10 07:00:00+02:00,146.0,1822.0
2022-11-17 10:00:00+01:00,2216.0,13282.0
2020-08-04 10:00:00+02:00,2781.0,1231.0
2021-04-22 05:00:00+02:00,1.0,5757.0
2020-10-11 19:00:00+02:00,6.0,4102.0
2021-10-30 14:00:00+02:00,1311.0,7291.0
2023-02-21 16:00:00+01:00,1529.0,217.0
2023-06-25 00:00:00+02:00,1.0,2920.0
2020-07-08 21:00:00+02:00,37.0,1731.0
2023-06-01 01:00:00+02:00,1.0,7480.0
2023-06-03 19:00:00+02:00,1271.0,5649.0
2022-11-09 07:00:00+01:00,6.0,8370.0
2022-04-27 20:00:00+02:00,85.0,6162.0
2020-10-26 08:00:00+01:00,192.0,7352.0
2022-05-25 11:00:00+02:00,3667.0,4167.0
2020-08-21 19:00:00+02:00,401.0,6771.0
2021-11-23 21:00:00+01:00,2.0,7627.0
2022-09-13 05:00:00+02:00,1.0,1640.0
2022-06-27 19:00:00+02:00,1250.0,2639.0
2020-09-12 15:00:00+02:00,3440.0,602.0
2021-04-10 13:00:00+02:00,1746.0,5025.0
2022-10-01 09:00:00+02:00,750.0,10314.0
2023-05-03 03:00:00+02:00,1.0,7098.0
2021-01-14 06:00:00+01:00,0.0,6733.0
2023-05-26 01:00:00+02:00,1.0,7675.0
2020-12-25 10:00:00+01:00,1085.0,5669.0
2022-08-28 21:00:00+02:00,5.0,5327.0
2020-06-11 18:00:00+02:00,659.0,3819.0
2020-06-07 20:00:00+02:00,267.0,1514.0
2022-11-27 02:00:00+01:00,1.0,7660.0
2023-03-29 23:00:00+02:00,2.0,12067.0
2020-02-07 23:00:00+01:00,0.0,5460.0
2023-01-20 14:00:00+01:00,3211.0,4025.0
2020-01-21 11:00:00+01:00,1091.0,1867.0
2022-12-25 15:00:00+01:00,1232.0,7795.0
2021-07-07 13:00:00+02:00,3539.0,1675.0
2023-03-29 12:00:00+02:00,5033.0,4864.0
2020-02-27 20:00:00+01:00,0.0,8254.0
2022-01-25 23:00:00+01:00,2.0,279.0
2022-06-05 00:00:00+02:00,1.0,2827.0
2020-06-12 04:00:00+02:00,0.0,4289.0
2023-04-07 20:00:00+02:00,43.0,2703.0
2020-04-11 18:00:00+02:00,1352.0,544.0
2022-04-18 10:00:00+02:00,3075.0,908.0
2023-01-29 10:00:00+01:00,2073.0,754.0
2023-02-02 20:00:00+01:00,2.0,6697.0
2021-11-03 17:00:00+01:00,77.0,2801.0
2022-07-09 04:00:00+02:00,2.0,2954.0
2020-11-23 03:00:00+01:00,0.0,243.0
2022-02-05 20:00:00+01:00,2.0,11285.0
2021-11-26 12:00:00+01:00,1635.0,8922.0
2022-01-18 20:00:00+01:00,2.0,2402.0
2023-06-09 03:00:00+02:00,0.0,5174.0
2021-10-30 09:00:00+02:00,129.0,9268.0
2021-05-10 12:00:00+02:00,2325.0,7025.0
2020-10-10 21:00:00+02:00,0.0,4296.0
2021-08-15 14:00:00+02:00,3596.0,2429.0
2021-05-31 19:00:00+02:00,1075.0,2498.0
2023-06-07 15:00:00+02:00,5727.0,3377.0
2020-07-23 16:00:00+02:00,2517.0,563.0
2020-09-25 18:00:00+02:00,488.0,11801.0
2021-01-25 23:00:00+01:00,0.0,4153.0
2022-08-29 02:00:00+02:00,1.0,5133.0
2023-06-15 16:00:00+02:00,5770.0,1754.0
2020-06-24 17:00:00+02:00,2675.0,2681.0
2020-02-15 23:00:00+01:00,0.0,12412.0
2021-07-30 04:00:00+02:00,1.0,2854.0
2020-10-15 06:00:00+02:00,0.0,3874.0
2021-03-10 09:00:00+01:00,2025.0,4904.0
2020-12-20 15:00:00+01:00,745.0,3735.0
2022-02-04 20:00:00+01:00,2.0,6159.0
2021-04-25 08:00:00+02:00,850.0,7995.0
2020-10-29 23:00:00+01:00,0.0,7914.0
2020-08-27 13:00:00+02:00,3696.0,2512.0
2023-04-17 11:00:00+02:00,5294.0,3311.0
2023-05-20 18:00:00+02:00,1377.0,6860.0
2022-11-29 16:00:00+01:00,295.0,1143.0
2021-11-08 00:00:00+01:00,2.0,2805.0
2023-06-28 21:00:00+02:00,60.0,1402.0
2020-04-02 11:00:00+02:00,2685.0,637.0
2020-04-13 03:00:00+02:00,0.0,3456.0
2022-12-08 17:00:00+01:00,3.0,2066.0
2020-09-26 15:00:00+02:00,1742.0,9986.0
2022-02-16 22:00:00+01:00,2.0,15941.0
2021-12-21 04:00:00+01:00,1.0,2807.0
2021-12-06 21:00:00+01:00,1.0,10657.0
2023-04-25 09:00:00+02:00,1859.0,1961.0
2020-05-26 07:00:00+02:00,355.0,2855.0
2022-11-03 04:00:00+01:00,1.0,8991.0
2021-12-11 18:00:00+01:00,1.0,3704.0
2021-03-08 18:00:00+01:00,111.0,1769.0
2020-02-16 05:00:00+01:00,0.0,11918.0
2022-03-15 09:00:00+01:00,866.0,3757.0
2021-06-18 07:00:00+02:00,390.0,3080.0
2022-12-15 12:00:00+01:00,1053.0,4809.0
2021-11-22 12:00:00+01:00,1917.0,10151.0
2020-12-19 19:00:00+01:00,0.0,6830.0
2021-09-01 03:00:00+02:00,1.0,5339.0
2021-01-01 18:00:00+01:00,0.0,1343.0
2022-02-17 13:00:00+01:00,2750.0,13677.0
2022-10-05 08:00:00+02:00,295.0,7362.0
2021-07-31 15:00:00+02:00,2404.0,3069.0
2020-02-02 22:00:00+01:00,0.0,7792.0
2021-08-09 07:00:00+02:00,179.0,2968.0
2022-06-04 04:00:00+02:00,1.0,3040.0
2020-12-22 11:00:00+01:00,1421.0,8049.0
2022-10-19 19:00:00+02:00,2.0,7919.0
2020-09-05 13:00:00+02:00,3519.0,1490.0
2020-07-07 10:00:00+02:00,2970.0,1028.0
2020-10-22 19:00:00+02:00,2.0,3145.0
2022-07-29 02:00:00+02:00,1.0,1411.0
2020-04-07 04:00:00+02:00,0.0,1720.0
2021-03-05 21:00:00+01:00,0.0,6256.0
2022-06-26 22:00:00+02:00,3.0,1245.0
2020-07-26 17:00:00+02:00,2546.0,3984.0
2020-04-26 01:00:00+02:00,0.0,1922.0
2022-06-14 13:00:00+02:00,5979.0,939.0
2022-07-16 19:00:00+02:00,1525.0,3049.0
2020-08-07 07:00:00+02:00,153.0,2060.0
2020-09-26 08:00:00+02:00,220.0,10435.0
2020-05-17 17:00:00+02:00,2477.0,1805.0
2022-09-24 04:00:00+02:00,1.0,1016.0
2021-10-12 05:00:00+02:00,1.0,2474.0
2023-01-05 09:00:00+01:00,502.0,5266.0
2023-06-08 16:00:00+02:00,4712.0,2606.0
2022-02-15 01:00:00+01:00,2.0,6629.0
2021-06-17 21:00:00+02:00,11.0,2102.0
2021-06-19 04:00:00+02:00,1.0,1364.0
2022-04-19 08:00:00+02:00,933.0,1486.0
2021-09-10 04:00:00+02:00,2.0,1870.0
2023-01-24 16:00:00+01:00,578.0,3219.0
2023-05-28 17:00:00+02:00,2333.0,4119.0
2023-02-07 20:00:00+01:00,0.0,6202.0
2020-10-04 21:00:00+02:00,0.0,10263.0
2021-05-13 17:00:00+02:00,1902.0,2198.0
2020-11-22 14:00:00+01:00,2267.0,637.0
2022-03-24 09:00:00+01:00,3420.0,1368.0
2021-08-25 10:00:00+02:00,3375.0,2532.0
2021-07-15 22:00:00+02:00,3.0,5051.0
2020-11-14 21:00:00+01:00,0.0,11426.0
2021-02-26 21:00:00+01:00,1.0,5449.0
2021-03-02 02:00:00+01:00,0.0,4119.0
2020-12-07 05:00:00+01:00,0.0,928.0
2022-06-28 07:00:00+02:00,529.0,1360.0
2021-08-07 19:00:00+02:00,747.0,10251.0
2022-03-05 15:00:00+01:00,2672.0,2281.0
2020-11-13 08:00:00+01:00,229.0,6952.0
2022-09-11 18:00:00+02:00,1867.0,794.0
2021-10-12 17:00:00+02:00,1688.0,3549.0
2021-07-19 11:00:00+02:00,4308.0,2189.0
2021-02-04 23:00:00+01:00,0.0,3419.0
2020-09-24 15:00:00+02:00,1816.0,7355.0
2022-06-06 15:00:00+02:00,3984.0,3861.0
2023-06-24 01:00:00+02:00,0.0,2449.0
2022-06-06 23:00:00+02:00,2.0,1764.0
2021-06-02 23:00:00+02:00,1.0,1994.0
2021-01-09 09:00:00+01:00,206.0,3684.0
2020-07-19 02:00:00+02:00,1.0,1081.0
2023-04-26 12:00:00+02:00,4626.0,564.0
2020-08-05 11:00:00+02:00,3499.0,1880.0
2020-01-02 22:00:00+01:00,0.0,6783.0
2021-09-04 09:00:00+02:00,1459.0,350.0
2022-05-17 01:00:00+02:00,1.0,1800.0
2021-05-05 06:00:00+02:00,9.0,7032.0
2023-03-10 19:00:00+01:00,0.0,6214.0
2021-10-10 08:00:00+02:00,173.0,1376.0
2023-06-15 15:00:00+02:00,6216.0,1519.0
2020-07-08 07:00:00+02:00,297.0,1825.0
2021-06-28 04:00:00+02:00,1.0,1186.0
2020-12-08 11:00:00+01:00,1040.0,1573.0
2022-09-27 10:00:00+02:00,2345.0,7064.0
2020-07-19 14:00:00+02:00,3891.0,377.0
2021-06-15 11:00:00+02:00,4241.0,217.0
2022-01-01 23:00:00+01:00,2.0,5384.0
2023-06-23 10:00:00+02:00,5102.0,737.0
2021-06-29 15:00:00+02:00,3251.0,1889.0
2022-12-28 11:00:00+01:00,2521.0,13094.0
2020-11-15 00:00:00+01:00,0.0,10811.0
2022-08-10 23:00:00+02:00,4.0,6881.0
2020-01-11 03:00:00+01:00,0.0,2169.0
2022-11-01 12:00:00+01:00,4042.0,11663.0
2022-06-24 23:00:00+02:00,1.0,4908.0
2022-09-15 13:00:00+02:00,4604.0,1074.0
2022-11-26 13:00:00+01:00,2749.0,2950.0
2021-03-11 08:00:00+01:00,371.0,13978.0
2021-02-25 03:00:00+01:00,0.0,4748.0
2021-10-30 12:00:00+02:00,1250.0,8042.0
2021-04-02 05:00:00+02:00,1.0,6590.0
2020-07-13 10:00:00+02:00,2761.0,649.0
2020-04-10 05:00:00+02:00,0.0,3289.0
2020-11-03 09:00:00+01:00,458.0,5680.0
2021-04-11 16:00:00+02:00,1479.0,6432.0
2020-11-18 10:00:00+01:00,2194.0,5518.0
2021-10-02 19:00:00+02:00,16.0,14048.0
2021-10-19 16:00:00+02:00,2467.0,5770.0
2022-03-03 04:00:00+01:00,4.0,1521.0
2023-06-14 11:00:00+02:00,5499.0,1153.0
2022-01-31 14:00:00+01:00,1940.0,14274.0
2022-09-13 23:00:00+02:00,2.0,3032.0
2021-08-11 18:00:00+02:00,2109.0,150.0
2021-05-10 00:00:00+02:00,1.0,7517.0
2022-12-19 00:00:00+01:00,1.0,12155.0
2021-08-10 18:00:00+02:00,1971.0,801.0
2021-07-22 03:00:00+02:00,1.0,2437.0
